,date,cdb5y,cdb10y,loan5y,basis5y,basis10y,cdb5y_ma30,cdb10y_ma30,basis5y_ma30,basis10y_ma30,cdb5y_ma90,cdb10y_ma90,basis5y_ma90,basis10y_ma90,cdb5y_ma180,cdb10y_ma180,basis5y_ma180,basis10y_ma180,cdb5y_ma360,cdb10y_ma360,basis5y_ma360,basis10y_ma360,cdb5y_ma1800,cdb10y_ma1800,basis5y_ma1800,basis10y_ma1800
71,2002-03-13,2.7261,3.23,5.76,3.0338999999999996,2.53,2.886896666666667,3.3131666666666666,2.873103333333333,2.446833333333333,,,,,,,,,,,,,,,,
72,2002-03-14,2.7197,3.2437,5.76,3.0403,2.5162999999999998,2.879023333333334,3.3103366666666667,2.880976666666666,2.449663333333333,,,,,,,,,,,,,,,,
73,2002-03-15,2.7394,3.2213,5.76,3.0206,2.5387,2.871806666666667,3.30676,2.8881933333333327,2.4532399999999996,,,,,,,,,,,,,,,,
74,2002-03-16,2.7394,3.2213,5.76,3.0206,2.5387,2.8645900000000006,3.303183333333334,2.895409999999999,2.4568166666666658,,,,,,,,,,,,,,,,
75,2002-03-17,2.7394,3.2213,5.76,3.0206,2.5387,2.857373333333334,3.2996066666666675,2.9026266666666656,2.4603933333333323,,,,,,,,,,,,,,,,
76,2002-03-18,2.7785,3.2555,5.76,2.9814999999999996,2.5044999999999997,2.8514600000000008,3.297170000000001,2.908539999999999,2.462829999999999,,,,,,,,,,,,,,,,
77,2002-03-19,2.8393,3.1365,5.76,2.9206999999999996,2.6235,2.847573333333334,3.2907666666666677,2.912426666666666,2.469233333333332,,,,,,,,,,,,,,,,
78,2002-03-20,2.8638,3.1861,5.76,2.8962,2.5738999999999996,2.844503333333334,3.2860166666666677,2.915496666666666,2.473983333333332,,,,,,,,,,,,,,,,
79,2002-03-21,2.7157,3.1727,5.76,3.0443,2.5873,2.832866666666667,3.274986666666668,2.927133333333333,2.485013333333332,,,,,,,,,,,,,,,,
80,2002-03-22,2.693,3.1565,5.76,3.0669999999999997,2.6035,2.82402,3.2674833333333337,2.93598,2.492516666666666,,,,,,,,,,,,,,,,
81,2002-03-23,2.693,3.1565,5.76,3.0669999999999997,2.6035,2.8185366666666667,3.264923333333334,2.941463333333333,2.495076666666666,,,,,,,,,,,,,,,,
82,2002-03-24,2.693,3.1565,5.76,3.0669999999999997,2.6035,2.80871,3.2542400000000002,2.9512899999999997,2.5057599999999995,,,,,,,,,,,,,,,,
83,2002-03-25,2.7615,3.0839,5.76,2.9985,2.6761,2.8011666666666666,3.2411366666666668,2.958833333333333,2.518863333333333,,,,,,,,,,,,,,,,
84,2002-03-26,2.6796,3.0993,5.76,3.0803999999999996,2.6607,2.7908933333333334,3.2285466666666665,2.9691066666666663,2.5314533333333333,,,,,,,,,,,,,,,,
85,2002-03-27,2.6541,3.0967,5.76,3.1058999999999997,2.6633,2.780823333333333,3.222733333333333,2.9791766666666666,2.537266666666667,,,,,,,,,,,,,,,,
86,2002-03-28,2.7246,3.2364,5.76,3.0353999999999997,2.5235999999999996,2.773323333333333,3.2186566666666665,2.986676666666667,2.5413433333333333,,,,,,,,,,,,,,,,
87,2002-03-29,2.803,3.0951,5.76,2.957,2.6649,2.771516666666666,3.2089866666666667,2.988483333333334,2.551013333333333,,,,,,,,,,,,,,,,
88,2002-03-30,2.803,3.0951,5.76,2.957,2.6649,2.770063333333333,3.19963,2.989936666666667,2.56037,,,,,,,,,,,,,,,,
89,2002-03-31,2.803,3.0951,5.76,2.957,2.6649,2.768136666666666,3.1930666666666667,2.9918633333333338,2.566933333333333,2.929285555555557,3.428825555555555,2.830714444444443,2.3311744444444447,,,,,,,,,,,,
90,2002-04-01,2.6447,3.0502,5.76,3.1153,2.7098,2.760933333333333,3.1850066666666668,2.9990666666666668,2.574993333333333,2.92444888888889,3.42233,2.83555111111111,2.3376699999999997,,,,,,,,,,,,
91,2002-04-02,2.9277,3.1295,5.76,2.8322999999999996,2.6304999999999996,2.763163333333333,3.1795899999999997,2.996836666666667,2.58041,2.9227566666666682,3.4167155555555557,2.8372433333333316,2.343284444444444,,,,,,,,,,,,
92,2002-04-03,2.6321,3.1504,5.76,3.1279,2.6096,2.756513333333333,3.175386666666667,3.003486666666667,2.584613333333333,2.9177800000000014,3.4113333333333338,2.8422199999999984,2.348666666666666,,,,,,,,,,,,
93,2002-04-04,2.6456,3.0164,5.76,3.1144,2.7436,2.74848,3.16992,3.01152,2.59008,2.912953333333335,3.4044622222222225,2.8470466666666647,2.3555377777777773,,,,,,,,,,,,
94,2002-04-05,2.5786,2.9446,5.76,3.1814,2.8154,2.7410099999999997,3.1626833333333333,3.01899,2.5973166666666665,2.9073822222222243,3.3967933333333336,2.8526177777777755,2.3632066666666662,,,,,,,,,,,,
95,2002-04-06,2.5786,2.9446,5.76,3.1814,2.8154,2.735336666666666,3.15385,3.0246633333333337,2.60615,2.901811111111113,3.3891244444444446,2.8581888888888867,2.370875555555555,,,,,,,,,,,,
96,2002-04-07,2.5786,2.9446,5.76,3.1814,2.8154,2.7285833333333325,3.14389,3.0314166666666673,2.61611,2.8955900000000017,3.3808355555555556,2.864409999999998,2.379164444444444,,,,,,,,,,,,
97,2002-04-08,2.5113,2.928,5.76,3.2487,2.832,2.719586666666666,3.1333766666666665,3.040413333333334,2.6266233333333333,2.8888700000000016,3.371583333333333,2.871129999999998,2.3884166666666666,,,,,,,,,,,,
98,2002-04-09,2.4865,2.9074,5.76,3.2735,2.8526,2.709763333333333,3.122176666666667,3.0502366666666667,2.637823333333333,2.8817422222222238,3.3620611111111107,2.878257777777776,2.397938888888889,,,,,,,,,,,,
99,2002-04-10,2.5512,2.9451,5.76,3.2087999999999997,2.8148999999999997,2.7029299999999994,3.1114966666666666,3.0570700000000004,2.648503333333333,2.875276666666668,3.3528933333333333,2.8847233333333318,2.4071066666666665,,,,,,,,,,,,
100,2002-04-11,2.6151,2.9792,5.76,3.1449,2.7807999999999997,2.6973033333333323,3.1033166666666667,3.0626966666666675,2.656683333333333,2.8695611111111123,3.3445866666666664,2.8904388888888874,2.4154133333333334,,,,,,,,,,,,
101,2002-04-12,2.5896,2.919,5.76,3.1704,2.8409999999999997,2.6927533333333327,3.09295,3.067246666666667,2.6670499999999997,2.8635622222222232,3.33561111111111,2.8964377777777766,2.4243888888888896,,,,,,,,,,,,
102,2002-04-13,2.5896,2.919,5.76,3.1704,2.8409999999999997,2.688416666666666,3.0821266666666665,3.0715833333333338,2.6778733333333333,2.8575633333333346,3.3266355555555545,2.902436666666665,2.4333644444444453,,,,,,,,,,,,
103,2002-04-14,2.5896,2.919,5.76,3.1704,2.8409999999999997,2.6834233333333324,3.0720499999999995,3.0765766666666674,2.6879500000000003,2.851623333333335,3.317755555555554,2.9083766666666646,2.4422444444444458,,,,,,,,,,,,
104,2002-04-15,2.7788,3.4613,5.76,2.9812,2.2986999999999997,2.684736666666666,3.0800499999999995,3.075263333333334,2.6799500000000003,2.8477800000000015,3.314906666666665,2.9122199999999983,2.4450933333333347,,,,,,,,,,,,
105,2002-04-16,2.5753,2.9313,5.76,3.1847,2.8287,2.6792666666666656,3.0703833333333326,3.080733333333334,2.689616666666667,2.8417866666666685,3.30650111111111,2.9182133333333313,2.45349888888889,,,,,,,,,,,,
106,2002-04-17,2.4211,2.8226,5.76,3.3388999999999998,2.9374,2.6673533333333324,3.0559533333333326,3.0926466666666674,2.704046666666667,2.833704444444446,3.29636111111111,2.9262955555555537,2.4636388888888896,,,,,,,,,,,,
107,2002-04-18,2.4021,2.8286,5.76,3.3579,2.9314,2.6527799999999995,3.045689999999999,3.1072200000000003,2.7143100000000007,2.826193333333335,3.28696111111111,2.9338066666666647,2.47303888888889,,,,,,,,,,,,
108,2002-04-19,2.3869,2.7961,5.76,3.3731,2.9638999999999998,2.6368833333333326,3.032689999999999,3.123116666666667,2.7273100000000006,2.8185133333333354,3.2771999999999992,2.9414866666666644,2.4828000000000006,,,,,,,,,,,,
109,2002-04-20,2.3869,2.7961,5.76,3.3731,2.9638999999999998,2.6259233333333327,3.0201366666666654,3.134076666666667,2.7398633333333344,2.8108333333333353,3.267438888888888,2.9491666666666645,2.4925611111111117,,,,,,,,,,,,
110,2002-04-21,2.3869,2.7961,5.76,3.3731,2.9638999999999998,2.615719999999999,3.008123333333332,3.1442800000000006,2.751876666666668,2.80326777777778,3.257932222222222,2.95673222222222,2.502067777777778,,,,,,,,,,,,
111,2002-04-22,2.3773,2.7702,5.76,3.3827,2.9898,2.605196666666666,2.9952466666666657,3.1548033333333336,2.764753333333334,2.7956155555555573,3.2483322222222215,2.9643844444444425,2.5116677777777783,,,,,,,,,,,,
112,2002-04-23,2.4102,2.743,5.76,3.3497999999999997,3.017,2.59577,2.9814633333333322,3.16423,2.7785366666666675,2.788728888888891,3.239269999999999,2.971271111111109,2.520730000000001,,,,,,,,,,,,
113,2002-04-24,2.398,2.7709,5.76,3.3619999999999997,2.9890999999999996,2.583653333333333,2.971029999999999,3.176346666666667,2.788970000000001,2.779858888888891,3.228213333333332,2.980141111111109,2.531786666666668,,,,,,,,,,,,
114,2002-04-25,2.2397,2.7053,5.76,3.5202999999999998,3.0547,2.56899,2.9578966666666653,3.19101,2.8021033333333345,2.771363333333335,3.217683333333332,2.9886366666666646,2.5423166666666677,,,,,,,,,,,,
115,2002-04-26,2.4741,2.8886,5.76,3.2859,2.8714,2.56299,2.950959999999999,3.1970099999999997,2.809040000000001,2.765472222222224,3.2091899999999987,2.9945277777777757,2.550810000000001,,,,,,,,,,,,
116,2002-04-27,2.3909,2.7316,5.76,3.3691,3.0284,2.551866666666667,2.934133333333332,3.2081333333333326,2.8258666666666676,2.7586566666666683,3.1989522222222204,3.0013433333333315,2.5610477777777794,,,,,,,,,,,,
117,2002-04-28,2.3213,2.7053,5.76,3.4387,3.0547,2.53581,2.9211399999999985,3.2241899999999997,2.8388600000000013,2.750794444444446,3.1895477777777765,3.0092055555555537,2.5704522222222232,,,,,,,,,,,,
118,2002-04-29,2.337,2.7132,5.76,3.4229999999999996,3.0467999999999997,2.520276666666667,2.908409999999998,3.2397233333333326,2.8515900000000016,2.742134444444446,3.179198888888887,3.0178655555555536,2.580801111111113,,,,,,,,,,,,
119,2002-04-30,2.3529,2.6961,5.76,3.4071,3.0639,2.505273333333334,2.895109999999998,3.2547266666666657,2.8648900000000017,2.7345577777777796,3.1691211111111097,3.02544222222222,2.59087888888889,,,,,,,,,,,,
120,2002-05-01,2.3529,2.6961,5.76,3.4071,3.0639,2.4955466666666677,2.8833066666666647,3.264453333333332,2.876693333333335,2.726698888888891,3.1595811111111094,3.033301111111109,2.6004188888888904,,,,,,,,,,,,
121,2002-05-02,2.3529,2.6961,5.76,3.4071,3.0639,2.476386666666668,2.868859999999998,3.283613333333332,2.891140000000002,2.7235344444444465,3.148776666666665,3.0364655555555533,2.611223333333335,,,,,,,,,,,,
122,2002-05-03,2.3529,2.6961,5.76,3.4071,3.0639,2.4670800000000015,2.8537166666666645,3.2929199999999983,2.9062833333333353,2.720370000000002,3.1379722222222206,3.0396299999999976,2.622027777777779,,,,,,,,,,,,
123,2002-05-04,2.3529,2.6961,5.76,3.4071,3.0639,2.457323333333335,2.8430399999999976,3.302676666666665,2.916960000000002,2.717205555555558,3.127167777777776,3.042794444444442,2.632832222222224,,,,,,,,,,,,
124,2002-05-05,2.3529,2.6961,5.76,3.4071,3.0639,2.449800000000002,2.8347566666666646,3.310199999999998,2.925243333333335,2.7097066666666687,3.1178944444444427,3.050293333333331,2.642105555555557,,,,,,,,,,,,
125,2002-05-06,2.3529,2.6961,5.76,3.4071,3.0639,2.442276666666669,2.8264733333333316,3.3177233333333307,2.933526666666668,2.7024455555555575,3.108418888888887,3.0575544444444422,2.651581111111113,,,,,,,,,,,,
126,2002-05-07,2.3529,2.6961,5.76,3.4071,3.0639,2.4347533333333358,2.8181899999999986,3.325246666666664,2.941810000000001,2.6954655555555576,3.1000855555555535,3.0645344444444422,2.6599144444444462,,,,,,,,,,,,
127,2002-05-08,2.3948,2.7124,5.76,3.3651999999999997,3.0475999999999996,2.4308700000000028,2.811003333333332,3.329129999999997,2.948996666666668,2.688758888888891,3.0920066666666646,3.071241111111109,2.667993333333335,,,,,,,,,,,,
128,2002-05-09,2.3851,2.7511,5.76,3.3749,3.0088999999999997,2.427490000000002,2.805793333333332,3.332509999999998,2.9542066666666678,2.6820188888888907,3.0846266666666646,3.077981111111109,2.675373333333335,,,,,,,,,,,,
129,2002-05-10,2.3969,2.7535,5.76,3.3630999999999998,3.0065,2.422346666666669,2.7994066666666653,3.3376533333333307,2.9605933333333345,2.6751866666666686,3.076937777777776,3.084813333333331,2.683062222222224,,,,,,,,,,,,
130,2002-05-11,2.3969,2.7535,5.76,3.3630999999999998,3.0065,2.415073333333336,2.791883333333332,3.3449266666666637,2.968116666666668,2.6689777777777794,3.070551111111109,3.0910222222222203,2.689448888888891,,,,,,,,,,,,
131,2002-05-12,2.3969,2.7535,5.76,3.3630999999999998,3.0065,2.4086500000000024,2.7863666666666655,3.3513499999999974,2.9736333333333342,2.662766666666668,3.0641611111111087,3.0972333333333317,2.695838888888891,,,,,,,,,,,,
132,2002-05-13,2.3057,2.7036,5.76,3.4543,3.0564,2.3991866666666692,2.7791866666666656,3.3608133333333305,2.980813333333334,2.6555422222222234,3.057216666666664,3.1044577777777764,2.7027833333333358,,,,,,,,,,,,
133,2002-05-14,2.2972,2.7064,5.76,3.4627999999999997,3.0536,2.3894400000000022,2.772099999999999,3.3705599999999976,2.9879000000000007,2.6482233333333345,3.0503033333333303,3.1117766666666653,2.7096966666666695,,,,,,,,,,,,
134,2002-05-15,2.344,2.6846,5.76,3.416,3.0753999999999997,2.3749466666666685,2.746209999999999,3.3850533333333312,3.0137900000000006,2.6414244444444455,3.043147777777775,3.1185755555555543,2.716852222222225,,,,,,,,,,,,
135,2002-05-16,2.3673,2.7085,5.76,3.3926999999999996,3.0515,2.3680133333333355,2.7387833333333327,3.3919866666666643,3.021216666666667,2.6348844444444453,3.036257777777775,3.1251155555555545,2.7237422222222247,,,,,,,,,,,,
136,2002-05-17,2.3034,2.6767,5.76,3.4566,3.0833,2.3640900000000022,2.7339199999999995,3.3959099999999975,3.0260800000000003,2.6276344444444453,3.029014444444442,3.1323655555555545,2.730985555555558,,,,,,,,,,,,
137,2002-05-18,2.3034,2.6767,5.76,3.4566,3.0833,2.360800000000002,2.7288566666666663,3.399199999999998,3.0311433333333335,2.620384444444445,3.021771111111108,3.139615555555555,2.7382288888888917,,,,,,,,,,,,
138,2002-05-19,2.3034,2.6767,5.76,3.4566,3.0833,2.3580166666666686,2.7248766666666664,3.401983333333331,3.0351233333333334,2.613134444444445,3.014527777777775,3.146865555555555,2.745472222222225,,,,,,,,,,,,
139,2002-05-20,2.3243,2.6902,5.76,3.4356999999999998,3.0698,2.3559300000000016,2.721346666666667,3.404069999999998,3.038653333333333,2.6049066666666674,3.005489999999997,3.1550933333333324,2.754510000000003,,,,,,,,,,,,
140,2002-05-21,2.3206,2.6905,5.76,3.4393999999999996,3.0694999999999997,2.353720000000002,2.717826666666667,3.406279999999998,3.042173333333333,2.5978200000000005,2.997811111111108,3.1621799999999993,2.762188888888892,,,,,,,,,,,,
141,2002-05-22,2.3367,2.6683,5.76,3.4233,3.0917,2.352366666666668,2.71443,3.4076333333333317,3.0455699999999997,2.592033333333334,2.9915333333333303,3.1679666666666657,2.7684666666666695,,,,,,,,,,,,
142,2002-05-23,2.3398,2.6832,5.76,3.4202,3.0768,2.350020000000001,2.712436666666667,3.4099799999999987,3.0475633333333327,2.584833333333334,2.98271333333333,3.175166666666666,2.7772866666666696,,,,,,,,,,,,
143,2002-05-24,2.3281,2.6538,5.76,3.4318999999999997,3.1062,2.3476900000000014,2.708533333333334,3.4123099999999984,3.051466666666666,2.5775033333333344,2.973566666666664,3.1824966666666654,2.7864333333333358,,,,,,,,,,,,
144,2002-05-25,2.3281,2.6538,5.76,3.4318999999999997,3.1062,2.3506366666666683,2.7068166666666675,3.4093633333333315,3.0531833333333322,2.5701733333333343,2.9644199999999974,3.1898266666666655,2.7955800000000024,,,,,,,,,,,,
145,2002-05-26,2.3281,2.6538,5.76,3.4318999999999997,3.1062,2.3457700000000017,2.698990000000001,3.414229999999998,3.0610099999999987,2.563194444444446,2.9575611111111084,3.196805555555554,2.8024388888888914,,,,,,,,,,,,
146,2002-05-27,2.2823,2.637,5.76,3.4776999999999996,3.1229999999999998,2.342150000000002,2.6958366666666675,3.417849999999998,3.0641633333333322,2.5557800000000013,2.94954222222222,3.2042199999999985,2.81045777777778,,,,,,,,,,,,
147,2002-05-28,2.266,2.5802,5.76,3.4939999999999998,3.1797999999999997,2.340306666666669,2.691666666666668,3.419693333333331,3.0683333333333316,2.549211111111112,2.940597777777775,3.210788888888888,2.819402222222225,,,,,,,,,,,,
148,2002-05-29,2.3881,2.9227,5.76,3.3718999999999997,2.8373,2.342010000000002,2.6986500000000015,3.417989999999998,3.0613499999999982,2.544116666666668,2.9355633333333304,3.215883333333332,2.8244366666666694,,,,,,,,,,,,
149,2002-05-30,2.271,2.6181,5.76,3.489,3.1418999999999997,2.339280000000002,2.6960500000000014,3.420719999999998,3.0639499999999984,2.5375633333333343,2.9280755555555533,3.2224366666666655,2.8319244444444465,,,,,,,,,,,,
150,2002-05-31,2.2973,2.664,5.76,3.4627,3.0959999999999996,2.337426666666668,2.6949800000000015,3.422573333333332,3.0650199999999983,2.531302222222223,2.921097777777776,3.228697777777777,2.8389022222222238,,,,,,,,,,,,
151,2002-06-01,2.2973,2.664,5.76,3.4627,3.0959999999999996,2.335573333333335,2.6939100000000016,3.424426666666665,3.066089999999998,2.5250411111111117,2.9141199999999983,3.234958888888888,2.8458800000000015,,,,,,,,,,,,
152,2002-06-02,2.2973,2.664,5.76,3.4627,3.0959999999999996,2.3337200000000013,2.6928400000000017,3.4262799999999984,3.067159999999998,2.5191044444444453,2.9073144444444425,3.2408955555555545,2.8526855555555573,,,,,,,,,,,,
153,2002-06-03,2.2686,2.6266,5.76,3.4913999999999996,3.1334,2.3309100000000016,2.6905233333333345,3.429089999999998,3.0694766666666653,2.5122377777777785,2.901161111111109,3.2477622222222213,2.858838888888891,,,,,,,,,,,,
154,2002-06-04,2.2469,2.5521,5.76,3.5130999999999997,3.2079,2.3273766666666678,2.6857233333333346,3.432623333333332,3.074276666666665,2.5060622222222233,2.8943877777777756,3.2539377777777765,2.8656122222222242,,,,,,,,,,,,
155,2002-06-05,2.2546,2.602,5.76,3.5054,3.158,2.324100000000001,2.682586666666668,3.435899999999999,3.077413333333332,2.500571111111112,2.8876366666666637,3.2594288888888876,2.872363333333336,,,,,,,,,,,,
156,2002-06-06,2.247,2.6306,5.76,3.513,3.1294,2.320570000000001,2.680403333333335,3.439429999999999,3.079596666666665,2.494635555555557,2.880827777777775,3.265364444444443,2.8791722222222247,,,,,,,,,,,,
157,2002-06-07,2.3533,2.6842,5.76,3.4067,3.0757999999999996,2.3191866666666674,2.679463333333335,3.4408133333333324,3.080536666666665,2.4898811111111123,2.8746144444444415,3.2701188888888875,2.8853855555555583,,,,,,,,,,,,
158,2002-06-08,2.3533,2.6842,5.76,3.4067,3.0757999999999996,2.3181266666666676,2.677233333333335,3.4418733333333322,3.082766666666665,2.4851266666666674,2.868401111111108,3.2748733333333324,2.891598888888892,,,,,,,,,,,,
159,2002-06-09,2.3533,2.6842,5.76,3.4067,3.0757999999999996,2.3166733333333345,2.674923333333335,3.4433266666666653,3.085076666666665,2.4806500000000007,2.861942222222219,3.279349999999999,2.898057777777781,,,,,,,,,,,,
160,2002-06-10,2.2376,2.5487,5.76,3.5223999999999998,3.2112999999999996,2.3113633333333343,2.6680966666666683,3.4486366666666655,3.0919033333333314,2.4745800000000004,2.854432222222219,3.2854199999999993,2.905567777777781,,,,,,,,,,,,
161,2002-06-11,2.323,2.7128,5.76,3.437,3.0471999999999997,2.308900000000001,2.6667400000000017,3.451099999999999,3.093259999999998,2.470101111111112,2.848685555555552,3.289898888888888,2.911314444444448,,,,,,,,,,,,
162,2002-06-12,2.2881,2.6723,5.76,3.4718999999999998,3.0877,2.308313333333334,2.6656966666666686,3.451686666666666,3.094303333333331,2.465305555555556,2.842336666666663,3.2946944444444437,2.9176633333333366,,,,,,,,,,,,
163,2002-06-13,2.2685,2.6409,5.76,3.4915,3.1191,2.3073566666666676,2.663513333333335,3.452643333333332,3.0964866666666646,2.460073333333334,2.8358877777777742,3.299926666666666,2.9241122222222256,,,,,,,,,,,,
164,2002-06-14,2.2864,2.6834,5.76,3.4736,3.0766,2.3054366666666675,2.6634733333333354,3.4545633333333323,3.0965266666666644,2.4550400000000008,2.829911111111107,3.304959999999999,2.9300888888888927,,,,,,,,,,,,
165,2002-06-15,2.2864,2.6834,5.76,3.4736,3.0766,2.302740000000001,2.662636666666669,3.457259999999999,3.097363333333331,2.4500066666666673,2.82393444444444,3.3099933333333325,2.93606555555556,,,,,,,,,,,,
166,2002-06-16,2.2864,2.6834,5.76,3.4736,3.0766,2.3021733333333345,2.6628600000000024,3.4578266666666653,3.0971399999999973,2.4445388888888893,2.817577777777773,3.3154611111111105,2.942422222222227,,,,,,,,,,,,
167,2002-06-17,2.2671,2.6426,5.76,3.4928999999999997,3.1174,2.3009633333333346,2.661723333333336,3.459036666666665,3.098276666666664,2.438181111111111,2.812089999999995,3.3218188888888887,2.9479100000000047,,,,,,,,,,,,
168,2002-06-18,2.513,2.9902,5.76,3.247,2.7697999999999996,2.3079500000000013,2.672173333333336,3.4520499999999985,3.087826666666664,2.4342833333333336,2.8099133333333284,3.325716666666666,2.9500866666666714,,,,,,,,,,,,
169,2002-06-19,2.2783,2.6424,5.76,3.4816999999999996,3.1176,2.3064166666666686,2.6705800000000024,3.4535833333333312,3.0894199999999974,2.4294233333333337,2.804021111111106,3.330576666666666,2.9559788888888936,,,,,,,,,,,,
170,2002-06-20,2.3113,2.7088,5.76,3.4486999999999997,3.0511999999999997,2.3061066666666687,2.6711900000000024,3.453893333333331,3.0888099999999974,2.4251822222222224,2.799046666666662,3.3348177777777774,2.9609533333333378,,,,,,,,,,,,
171,2002-06-21,2.2694,2.7078,5.76,3.4905999999999997,3.0521999999999996,2.3038633333333354,2.6725066666666693,3.4561366666666644,3.0874933333333305,2.4204755555555555,2.794061111111106,3.3395244444444443,2.9659388888888936,,,,,,,,,,,,
172,2002-06-22,2.2694,2.7078,5.76,3.4905999999999997,3.0521999999999996,2.3015166666666693,2.6733266666666693,3.4584833333333305,3.0866733333333305,2.4157688888888886,2.789075555555551,3.344231111111111,2.970924444444449,,,,,,,,,,,,
173,2002-06-23,2.2694,2.7078,5.76,3.4905999999999997,3.0521999999999996,2.2995600000000023,2.6751266666666695,3.4604399999999975,3.0848733333333302,2.4103011111111106,2.7848966666666617,3.3496988888888892,2.975103333333338,,,,,,,,,,,,
174,2002-06-24,1.8506,2.7002,5.76,3.9093999999999998,3.0597999999999996,2.2836433333333357,2.6766733333333357,3.476356666666664,3.083326666666664,2.401089999999999,2.780462222222217,3.3589100000000007,2.9795377777777827,,,,,,,,,,,,
175,2002-06-25,2.4651,3.0231,5.76,3.2948999999999997,2.7369,2.288210000000002,2.6889833333333355,3.4717899999999977,3.0710166666666643,2.3989899999999995,2.7796444444444393,3.3610100000000003,2.9803555555555605,,,,,,,,,,,,
176,2002-06-26,2.5965,2.8555,5.76,3.1635,2.9044999999999996,2.2986833333333356,2.696266666666669,3.461316666666664,3.0637333333333308,2.3975666666666657,2.7754122222222173,3.362433333333334,2.9845877777777825,,,,,,,,,,,,
177,2002-06-27,2.3451,2.7518,5.76,3.4149,3.0082,2.3013200000000023,2.701986666666669,3.4586799999999975,3.0580133333333306,2.392478888888888,2.7715977777777727,3.367521111111112,2.988402222222227,,,,,,,,,,,,
178,2002-06-28,2.2274,2.6855,5.76,3.5326,3.0744999999999996,2.2959633333333356,2.6940800000000023,3.464036666666664,3.0659199999999975,2.3860833333333322,2.7670466666666615,3.3739166666666676,2.9929533333333382,,,,,,,,,,,,
179,2002-06-29,2.2274,2.6855,5.76,3.5326,3.0744999999999996,2.2945100000000025,2.6963266666666694,3.4654899999999973,3.0636733333333304,2.379687777777777,2.7624955555555504,3.380312222222223,2.9975044444444494,2.654486666666668,3.0956605555555545,3.105513333333332,2.6643394444444453,,,,,,,,
180,2002-06-30,2.2274,2.6855,5.76,3.5326,3.0744999999999996,2.2921800000000028,2.697043333333336,3.467819999999997,3.062956666666664,2.37505111111111,2.7584433333333283,3.3849488888888897,3.0015566666666715,2.6497500000000014,3.090386666666666,3.1102499999999984,2.669613333333334,,,,,,,,
181,2002-07-01,2.2906,2.6897,5.76,3.4694,3.0702999999999996,2.2919566666666698,2.697900000000003,3.46804333333333,3.062099999999997,2.3679722222222215,2.753556666666661,3.3920277777777783,3.0064433333333387,2.645364444444446,3.08513611111111,3.114635555555554,2.67486388888889,,,,,,,,
182,2002-07-02,2.3583,2.7657,5.76,3.4017,2.9943,2.293990000000003,2.7012900000000024,3.4660099999999967,3.0587099999999974,2.3649299999999993,2.749282222222217,3.3950700000000005,3.0107177777777827,2.6413550000000017,3.0803077777777768,3.118644999999998,2.679692222222223,,,,,,,,
183,2002-07-03,2.3972,2.9065,5.76,3.3627999999999996,2.8535,2.2982766666666694,2.7106200000000027,3.4617233333333304,3.049379999999997,2.362169999999999,2.748061111111106,3.397830000000001,3.011938888888894,2.6375616666666684,3.0762616666666656,3.1224383333333314,2.6837383333333342,,,,,,,,
184,2002-07-04,2.4083,2.9165,5.76,3.3516999999999997,2.8434999999999997,2.3036566666666696,2.7227666666666694,3.45634333333333,3.0372333333333303,2.360277777777777,2.7477488888888835,3.399722222222223,3.0122511111111163,2.6338300000000014,3.0722711111111103,3.1261699999999983,2.6877288888888895,,,,,,,,
185,2002-07-05,2.3706,2.9021,5.76,3.3893999999999997,2.8579,2.3075233333333363,2.7327700000000026,3.4524766666666635,3.027229999999997,2.3579666666666657,2.7472766666666613,3.402033333333334,3.0127233333333385,2.6298888888888907,3.0682005555555545,3.130111111111109,2.6917994444444453,,,,,,,,
186,2002-07-06,2.3706,2.9021,5.76,3.3893999999999997,2.8579,2.311643333333336,2.741820000000003,3.4483566666666636,3.018179999999997,2.355655555555555,2.7468044444444386,3.404344444444445,3.013195555555561,2.62562277777778,3.063819999999999,3.13437722222222,2.696180000000001,,,,,,,,
187,2002-07-07,2.3706,2.9021,5.76,3.3893999999999997,2.8579,2.3122200000000026,2.749083333333336,3.447779999999997,3.0109166666666636,2.354092222222221,2.7465166666666607,3.4059077777777786,3.013483333333339,2.621481111111113,3.0590499999999987,3.138518888888887,2.700950000000001,,,,,,,,
188,2002-07-08,2.3671,2.8818,5.76,3.3928999999999996,2.8781999999999996,2.312680000000002,2.7556700000000025,3.4473199999999977,3.0043299999999973,2.3527655555555547,2.7462322222222166,3.407234444444445,3.013767777777783,2.6172538888888908,3.0541466666666652,3.142746111111109,2.7058533333333346,,,,,,,,
189,2002-07-09,2.3813,2.8997,5.76,3.3787,2.8602999999999996,2.3136133333333353,2.7628533333333354,3.4463866666666645,2.9971466666666644,2.350877777777777,2.745727777777772,3.409122222222223,3.014272222222228,2.6130772222222243,3.049310555555554,3.1469227777777755,2.7106894444444456,,,,,,,,
190,2002-07-10,2.4915,3.0195,5.76,3.2685,2.7405,2.3220766666666686,2.778546666666669,3.437923333333331,2.981453333333331,2.3495044444444435,2.74617555555555,3.4104955555555563,3.0138244444444497,2.6095327777777797,3.0453811111111095,3.15046722222222,2.7146188888888902,,,,,,,,
